Date,Open,High,Low,Close,Volume
2008-01-25,83.9000015258789,83.9000015258789,83.9000015258789,83.9000015258789,75
2008-01-28,83.9000015258789,83.9000015258789,83.9000015258789,83.9000015258789,0
2008-01-29,83.9000015258789,83.9000015258789,83.9000015258789,83.9000015258789,0
2008-01-30,83.9000015258789,83.9000015258789,83.9000015258789,83.9000015258789,0
2008-01-31,83.9000015258789,83.9000015258789,83.9000015258789,83.9000015258789,0
2008-02-01,83.9000015258789,83.9000015258789,83.9000015258789,83.9000015258789,0
2008-02-04,83.9000015258789,83.9000015258789,83.9000015258789,83.9000015258789,0
2008-02-05,83.9000015258789,83.9000015258789,83.9000015258789,83.9000015258789,0
2008-02-06,83.9000015258789,83.9000015258789,83.9000015258789,83.9000015258789,0
2008-02-07,83.9000015258789,83.9000015258789,83.9000015258789,83.9000015258789,0
2008-02-08,83.9000015258789,83.9000015258789,83.9000015258789,83.9000015258789,0
2008-02-11,83.9000015258789,83.9000015258789,83.9000015258789,83.9000015258789,0
2008-02-12,83.9000015258789,83.9000015258789,83.9000015258789,83.9000015258789,0
2008-02-13,83.9000015258789,83.9000015258789,83.9000015258789,83.9000015258789,0
2008-02-14,83.9000015258789,83.9000015258789,83.9000015258789,83.9000015258789,0
2008-02-15,83.9000015258789,83.9000015258789,83.9000015258789,83.9000015258789,0
2008-02-18,83.9000015258789,83.9000015258789,83.9000015258789,83.9000015258789,0
2008-02-19,83.9000015258789,83.9000015258789,83.9000015258789,83.9000015258789,0
2008-02-20,83.9000015258789,83.9000015258789,83.9000015258789,83.9000015258789,0
2008-02-21,90.1500015258789,90.1500015258789,90.1500015258789,90.1500015258789,75
2008-02-22,90.1500015258789,90.1500015258789,90.1500015258789,90.1500015258789,0
2008-02-25,89.5999984741211,89.5999984741211,89.5999984741211,89.5999984741211,90
2008-02-26,89.5999984741211,89.5999984741211,89.5999984741211,89.5999984741211,0
2008-02-27,89.5999984741211,89.5999984741211,89.5999984741211,89.5999984741211,0
2008-02-28,89.5999984741211,89.5999984741211,89.5999984741211,89.5999984741211,0
2008-02-29,89.5999984741211,89.5999984741211,89.5999984741211,89.5999984741211,0
2008-03-03,89.5999984741211,89.5999984741211,89.5999984741211,89.5999984741211,0
2008-03-04,89.5999984741211,89.5999984741211,89.5999984741211,89.5999984741211,0
2008-03-05,89.5999984741211,89.5999984741211,89.5999984741211,89.5999984741211,0
2008-03-06,89.5999984741211,89.5999984741211,89.5999984741211,89.5999984741211,0
2008-03-07,89.5999984741211,89.5999984741211,89.5999984741211,89.5999984741211,0
2008-03-10,89.5999984741211,89.5999984741211,89.5999984741211,89.5999984741211,0
2008-03-11,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,750
